depa_nombre,muni_nombre,codigo_habilitacion,numero_sede,sede_nombre,nits_nit,clase_persona,naju_codigo,naju_nombre,clpr_codigo,clpr_nombre,nivel,caracter,habilitado,grse_codigo,grse_nombre,serv_codigo,serv_nombre,ambulatorio,hospitalario,unidad_movil,domiciliario,otras_extramural,centro_referencia,institucion_remisora,complejidad_baja,complejidad_media,complejidad_alta,fecha_apertura,numero_sede_principal,nombre,modalidad_intramural,modalidad_extramural,modalidad_unidad_movil,modalidad_domiciliario,modalidad_jornada_salud,modalidad_telemedicina,modalidad_prestador_referencia,modalidad_prestador_referencia_telemedicina_interactiva,modalidad_prestador_referencia_telemedicina_no_interactiva,modalidad_prestador_referencia_tele_experticia,modalidad_prestador_referencia_tele_monitoreo,modalidad_prestador_remisor,modalidad_prestador_remisor_tele_experticia,modalidad_prestador_remisor_tele_monitoreo,complejidades
Cauca,POPAYÁN,1900108980,1,IPS OSTEOSALUD DEL CAUCA SAS,901076575,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,729,TERAPIA RESPIRATORIA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180126,1,IPS OSTEOSALUD DEL CAUCA SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900108980,1,IPS OSTEOSALUD DEL CAUCA SAS,901076575,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,728,TERAPIA OCUPACIONAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20200207,1,IPS OSTEOSALUD DEL CAUCA SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900108980,1,IPS OSTEOSALUD DEL CAUCA SAS,901076575,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,740,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20200207,1,IPS OSTEOSALUD DEL CAUCA SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900108980,1,IPS OSTEOSALUD DEL CAUCA SAS,901076575,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190924,1,IPS OSTEOSALUD DEL CAUCA SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900108980,1,IPS OSTEOSALUD DEL CAUCA SAS,901076575,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20170614,1,IPS OSTEOSALUD DEL CAUCA SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900108980,1,IPS OSTEOSALUD DEL CAUCA SAS,901076575,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,344,PSICOLOGÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20170614,1,IPS OSTEOSALUD DEL CAUCA SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900108980,1,IPS OSTEOSALUD DEL CAUCA SAS,901076575,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,333,NUTRICIÓN Y DIETÉTICA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190903,1,IPS OSTEOSALUD DEL CAUCA SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900108980,1,IPS OSTEOSALUD DEL CAUCA SAS,901076575,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20200207,1,IPS OSTEOSALUD DEL CAUCA SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109023,3,FUNDACION AÑOS MARAVILLOSOS CUIDADO INTEGRAL AL ADULTO MAYOR SEDE III,901090092,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,ND,ND,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190913,1,FUNDACIÓN AÑOS MARAVILLOSOS CUIDADO INTEGRAL AL ADULTO MAYOR,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109023,1,FUNDACIÓN AÑOS MARAVILLOSOS CIUDADO INTEGRAL AL ADULTO MAYOR,901090092,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,ND,ND,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20171012,1,FUNDACIÓN AÑOS MARAVILLOSOS CUIDADO INTEGRAL AL ADULTO MAYOR,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109029,1,SIGMA MEDICAL CARE,901118652,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,729,TERAPIA RESPIRATORIA,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,20201124,1,SIGMA MEDICAL CARE SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109029,1,SIGMA MEDICAL CARE,901118652,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,740,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,20201124,1,SIGMA MEDICAL CARE SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109029,1,SIGMA MEDICAL CARE,901118652,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,739,FISIOTERAPIA,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,20201124,1,SIGMA MEDICAL CARE SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109029,1,SIGMA MEDICAL CARE,901118652,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,133,HOSPITALIZACIÓN PACIENTE CRÓNICO CON VENTILADOR,.,.,.,.,.,.,.,NO,SI,NO,20201124,1,SIGMA MEDICAL CARE SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Cauca,POPAYÁN,1900109029,1,SIGMA MEDICAL CARE,901118652,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,129,HOSPITALIZACIÓN ADULTOS,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20171109,1,SIGMA MEDICAL CARE SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Cauca,POPAYÁN,1900109029,1,SIGMA MEDICAL CARE,901118652,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20171109,1,SIGMA MEDICAL CARE SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Cauca,POPAYÁN,1900109032,1,MARIA VIRGINIA PATIÑO LOPEZ,34328539,NATURAL,1,Privada,2,Profesional Independiente,ND,ND,SI,3,Consulta Externa,344,PSICOLOGÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20171122,1,MARIA VIRGINIA PATIÑO LOPEZ,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109040,1,gestion integral en salud comunitaria ips,901024219,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,739,FISIOTERAPIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20230201,1,GESTION INTEGRAL EN SALUD COMUNITARIA S.A.S,SI,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109040,1,gestion integral en salud comunitaria ips,901024219,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,712,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180301,1,GESTION INTEGRAL EN SALUD COMUNITARIA S.A.S,SI,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109040,1,gestion integral en salud comunitaria ips,901024219,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,309,DOLOR Y CUIDADOS PALIATIVOS,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20220127,1,GESTION INTEGRAL EN SALUD COMUNITARIA S.A.S,SI,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Cauca,POPAYÁN,1900109040,1,gestion integral en salud comunitaria ips,901024219,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,344,PSICOLOGÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180301,1,GESTION INTEGRAL EN SALUD COMUNITARIA S.A.S,SI,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109040,1,gestion integral en salud comunitaria ips,901024219,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,333,NUTRICIÓN Y DIETÉTICA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180301,1,GESTION INTEGRAL EN SALUD COMUNITARIA S.A.S,SI,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109040,1,gestion integral en salud comunitaria ips,901024219,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,325,MEDICINA FAMILIAR,SI,NO,NO,NO,NO,NO,NO,NO,SI,NO,20191226,1,GESTION INTEGRAL EN SALUD COMUNITARIA S.A.S,SI,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Cauca,POPAYÁN,1900109040,1,gestion integral en salud comunitaria ips,901024219,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,329,MEDICINA INTERNA,SI,NO,NO,SI,NO,NO,NO,NO,SI,NO,20180301,1,GESTION INTEGRAL EN SALUD COMUNITARIA S.A.S,SI,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Cauca,POPAYÁN,1900109040,1,gestion integral en salud comunitaria ips,901024219,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180301,1,GESTION INTEGRAL EN SALUD COMUNITARIA S.A.S,SI,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109040,1,gestion integral en salud comunitaria ips,901024219,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180301,1,GESTION INTEGRAL EN SALUD COMUNITARIA S.A.S,SI,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109040,1,gestion integral en salud comunitaria ips,901024219,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,310,ENDOCRINOLOGÍA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20230201,1,GESTION INTEGRAL EN SALUD COMUNITARIA S.A.S,SI,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Cauca,POPAYÁN,1900109040,1,gestion integral en salud comunitaria ips,901024219,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,330,NEFROLOGÍA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20210602,1,GESTION INTEGRAL EN SALUD COMUNITARIA S.A.S,SI,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Cauca,POPAYÁN,1900109041,1,SERVI SALUD DEL CAUCA,901119554,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,129,HOSPITALIZACIÓN ADULTOS,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20180219,1,SERVI SALUD DEL CAUCA IPS SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109041,1,SERVI SALUD DEL CAUCA,901119554,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,133,HOSPITALIZACIÓN PACIENTE CRÓNICO CON VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20200915,1,SERVI SALUD DEL CAUCA IPS SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Cauca,POPAYÁN,1900109041,1,SERVI SALUD DEL CAUCA,901119554,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20200915,1,SERVI SALUD DEL CAUCA IPS SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109053,1,ELIANA ISABEL NAVIA DORADO,1061726648,NATURAL,1,Privada,2,Profesional Independiente,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,740,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,20180131,1,ELIANA ISABEL NAVIA DORADO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109069,1,NEUROKIDS HEALTH,901042680,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,739,FISIOTERAPIA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191220,1,FUNDACIÓN NEUROKIDS HEALTH,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109069,1,NEUROKIDS HEALTH,901042680,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,728,TERAPIA OCUPACIONAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191220,1,FUNDACIÓN NEUROKIDS HEALTH,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109069,1,NEUROKIDS HEALTH,901042680,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,740,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191220,1,FUNDACIÓN NEUROKIDS HEALTH,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109072,1,JHON SEBASTIAN RUANO ESCOBAR,10307008,NATURAL,1,Privada,2,Profesional Independiente,ND,ND,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180308,1,JHON SEBASTIAN RUANO ESCOBAR,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109072,1,JHON SEBASTIAN RUANO ESCOBAR,10307008,NATURAL,1,Privada,2,Profesional Independiente,ND,ND,SI,3,Consulta Externa,414,MEDICINA ALTERNATIVA Y COMPLEMENTARIA - TRADICIONAL CHINA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20220526,1,JHON SEBASTIAN RUANO ESCOBAR,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Cauca,POPAYÁN,1900109078,1,OSCAR MAURICIO CARDENAS CARVAJAL,79694902,NATURAL,1,Privada,2,Profesional Independiente,ND,ND,SI,3,Consulta Externa,328,MEDICINA GENERAL,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180314,1,OSCAR MAURICIO CARDENAS CARVAJAL,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109083,1,John Polindara Idrobo,1061743930,NATURAL,1,Privada,2,Profesional Independiente,ND,ND,SI,3,Consulta Externa,334,ODONTOLOGÍA GENERAL,SI,NO,NO,SI,SI,NO,NO,SI,NO,NO,20180323,1,John Steban Polindara Idrobo,SI,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109103,1,GLORIA PATRICIA GOMEZ FERNANDEZ,34554817,NATURAL,1,Privada,2,Profesional Independiente,ND,ND,SI,3,Consulta Externa,342,PEDIATRÍA,SI,NO,NO,SI,NO,NO,NO,NO,SI,NO,20180518,1,GLORIA PATRICIA GOMEZ FERNANDEZ,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Cauca,POPAYÁN,1900109129,1,POPAYAN,901211083,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,712,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180919,1,LABORATORIO CLINICO DIAGNOSTICAR IPS SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,INZÁ,1935509129,5,LABORATORIO CLINICO DIAGNOSTICAR IPS SAS INZA,901211083,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,749,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20201002,1,LABORATORIO CLINICO DIAGNOSTICAR IPS SAS,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,INZÁ,1935509129,5,LABORATORIO CLINICO DIAGNOSTICAR IPS SAS INZA,901211083,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,712,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,SI,SI,NO,NO,NO,SI,NO,NO,20201002,1,LABORATORIO CLINICO DIAGNOSTICAR IPS SAS,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,LA SIERRA,1939209129,3,SEDE LA SIERRA CAUCA,901211083,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,712,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20181204,1,LABORATORIO CLINICO DIAGNOSTICAR IPS SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,PAEZ,1951709129,4,LABORATORIO CLINICO DIAGNOSTICAR IPS SAS BELALCAZAR,901211083,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,749,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20201002,1,LABORATORIO CLINICO DIAGNOSTICAR IPS SAS,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,PAEZ,1951709129,4,LABORATORIO CLINICO DIAGNOSTICAR IPS SAS BELALCAZAR,901211083,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,712,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,SI,SI,NO,NO,NO,SI,NO,NO,20201002,1,LABORATORIO CLINICO DIAGNOSTICAR IPS SAS,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,SANTANDER DE QUILICHAO,1969809129,2,SEDE SANTANDER DE QUILICHAO,901211083,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,712,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20181009,1,LABORATORIO CLINICO DIAGNOSTICAR IPS SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109153,1,CONSTANZA BUCHELI ESPINOZA,30708682,NATURAL,1,Privada,2,Profesional Independiente,ND,ND,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20181217,1,CONSTANZA BUCHELI ESPINOSA,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109154,1,Yina Isabella Vidal Jimenez,1061769604,NATURAL,1,Privada,2,Profesional Independiente,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,739,FISIOTERAPIA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190114,1,Yina Isabella Vidal Jimenez,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109155,1,MARIA CAMILA MUÑOZ ÑAÑEZ,1061775963,NATURAL,1,Privada,2,Profesional Independiente,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,739,FISIOTERAPIA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190114,1,MARIA CAMILA MUÑOZ ÑAÑEZ,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109173,1,I.P.S HC MEDICAL CUIDADO AVANZADO DE HERIDAS S.A.S,901163240,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,712,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20200612,1,I.P.S HC MEDICAL CUIDADO AVANZADO DE HERIDAS S.A.S,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109173,1,I.P.S HC MEDICAL CUIDADO AVANZADO DE HERIDAS S.A.S,901163240,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190410,1,I.P.S HC MEDICAL CUIDADO AVANZADO DE HERIDAS S.A.S,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109173,1,I.P.S HC MEDICAL CUIDADO AVANZADO DE HERIDAS S.A.S,901163240,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,SI,NO,SI,NO,NO,20200131,1,I.P.S HC MEDICAL CUIDADO AVANZADO DE HERIDAS S.A.S,SI,NO,NO,SI,NO,SI,SI,SI,NO,NO,NO,NO,NO,NO,BAJA
Cauca,POPAYÁN,1900109180,1,BIOS IPS MEDICAL CENTER SAS SEDE 1,901174161,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,729,TERAPIA RESPIRATORIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20220330,1,BIOS IPS MEDICAL CENTER SAS,SI,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cauca,POPAYÁN,1900109180,1,BIOS IPS MEDICAL CENTER SAS SEDE 1,901174161,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,728,TERAPIA OCUPACIONAL,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20220330,1,BIOS IPS MEDICAL CENTER SAS,SI,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
